"utm","x","y"
"XG25",-1.58521898748,37.5335110903
"XG35",-1.47207200075,37.5321010956
"XG45",-1.35893320127,37.5305827529
"XG55",-1.24580319414,37.5289560874
"XG65",-1.13268258414,37.527221126
"XG75",-1.01957197574,37.5253778975
"XG85",-0.906471973088,37.5234264324
"PB34",-7.4742224377,37.4419912493
"PB44",-7.36121981136,37.4404781562
"PB54",-7.24822523729,37.4388574459
"PB64",-7.13524019648,37.4371280619
"PB74",-7.02226537241,37.4352912118
"PB84",-6.90930047595,37.4333468639
"PB94",-6.79634765625,37.4312945766
"QB04",-6.6834057969,37.4291338058
"QB14",-6.5704767944,37.4268651732
"QB24",-6.45756006182,37.4244892225
"QB34",-6.34465780817,37.422005587
"QB44",-6.23176906202,37.4194147755
"QB54",-6.11889527365,37.4167157323
"QB64",-6.0313184358,37.414123162
"TG34",-5.96899779743,37.4141232109
"TG44",-5.88142096625,37.4167156508
"TG54",-5.76854717262,37.4194150243
"TG64",-5.65565862474,37.4220067726
"TG74",-5.54275592102,37.4244908529
"TG84",-5.42983966037,37.4268672244
"TG94",-5.31691044214,37.4291358477
"UG04",-5.20396886612,37.4312966855
"UG14",-5.09101553249,37.4333497019
"UG24",-4.97805104185,37.4352948632
"UG34",-4.86507599516,37.4371321372
"UG44",-4.75209099374,37.4388614935
"UG54",-4.63909663922,37.4404829036
"UG64",-4.52609353358,37.4419963406
"UG74",-4.41308227906,37.4434017796
"UG84",-4.30006347819,37.4446991973
"UG94",-4.18703773375,37.4458885723
"VG04",-4.07400564875,37.4469698849
"VG14",-3.96096782641,37.4479431172
"VG24",-3.84792487014,37.4488082531
"VG34",-3.73487738353,37.4495652784
"VG44",-3.62182597032,37.4502141804
"VG54",-3.50877123438,37.4507549486
"VG64",-3.39571377969,37.4511875738
"VG74",-3.28265421032,37.451512049
"VG84",-3.16959313042,37.4517283687
"VG94",-3.05653114418,37.4518365295
"WG04",-2.94346885582,37.4518365295
"WG14",-2.83040686958,37.4517283687
"WG24",-2.71734578968,37.451512049
"WG34",-2.60428622031,37.4511875738
"WG44",-2.49122876562,37.4507549486
"WG54",-2.37817402968,37.4502141804
"WG64",-2.26512261647,37.4495652784
"WG74",-2.15207512986,37.4488082531
"WG84",-2.03903217359,37.4479431172
"WG94",-1.92599435125,37.4469698849
"XG04",-1.81296226625,37.4458885723
"XG14",-1.69993652181,37.4446991973
"XG24",-1.58691772094,37.4434017796
"XG34",-1.47390646642,37.4419963406
"PB33",-7.476048776,37.3518855798
"PB43",-7.36318025866,37.3503768497
"PB53",-7.25032118722,37.3487609187
"PB63",-7.13747140251,37.3470372509
"PB73",-7.02463110104,37.3452069469
"PB83",-6.9118015806,37.3432684331
"PB93",-6.79898312463,37.3412223118
"QB03",-6.68617655742,37.3390691759
"QB13",-6.57338161255,37.3368079163
"QB23",-6.46060046826,37.3344392659
"QB33",-6.34783211133,37.3319636996
"QB43",-6.23507816259,37.3293813383
"QB53",-6.12233912072,37.3266911508
"QB63",-6.03307319306,37.3240847514
"TG33",-5.96724252318,37.32408463
"TG43",-5.87797686797,37.3266911681
"TG53",-5.76523756177,37.3293818178
"TG63",-5.65248357019,37.3319651896
"TG73",-5.53971548887,37.3344412408
"TG83",-5.42693391393,37.3368099309
"TG93",-5.31413944193,37.3390712206
"UG03",-5.20133266987,37.3412250727
"UG13",-5.08851419515,37.3432714518
"UG23",-4.97568461555,37.345210324
"UG33",-4.86284452925,37.3470416575
"UG43",-4.74999453475,37.348765422
"UG53",-4.63713523089,37.3503815891
"UG63",-4.52426721683,37.351890132
"UG73",-4.411391092,37.353291026
"UG83",-4.29850745611,37.3545842479
"UG93",-4.18561690914,37.3557697763
"VG03",-4.07272005126,37.3568475918
"VG13",-3.95981748289,37.3578176764
"VG23",-3.84690980461,37.3586800141
"VG33",-3.73399761719,37.3594345909
"VG43",-3.62108152155,37.360081394
"VG53",-3.50816211872,37.360620413
"VG63",-3.39524000987,37.3610516389
"VG73",-3.28231579624,37.3613750645
"VG83",-3.16939007914,37.3615906846
"VG93",-3.05646345995,37.3616984955
"WG03",-2.94353654005,37.3616984955
"WG13",-2.83060992086,37.3615906846
"WG23",-2.71768420376,37.3613750645
"WG33",-2.60475999013,37.3610516389
"WG43",-2.49183788128,37.360620413
"WG53",-2.37891847845,37.360081394
"WG63",-2.26600238281,37.3594345909
"WG73",-2.15309019539,37.3586800141
"WG83",-2.04018251711,37.3578176764
"WG93",-1.92727994874,37.3568475918
"XG03",-1.81438309086,37.3557697763
"XG13",-1.70149254389,37.3545842479
"XG23",-1.588608908,37.353291026
"PB32",-7.47786627105,37.2617780394
"PB42",-7.36513295596,37.2602743064
"PB52",-7.25240784738,37.2586630897
"PB62",-7.1396922322,37.2569450393
"PB72",-7.02698656567,37.2551207719
"PB82",-6.91429157284,37.2531885984
"PB92",-6.80160710505,37.2511491577
"QB02",-6.68893453755,37.2490030715
"QB12",-6.57627445532,37.2467492526
"QB22",-6.46362673675,37.244388278
"QB32",-6.35099266047,37.2419208032
"QB42",-6.23837260191,37.2393463378
"QB52",-6.12576720228,37.2366649025
"QB62",-6.03482034408,37.2340424052
"TG32",-5.965494981,37.2340421949
"TG42",-5.87454805034,37.2366650415
"TG52",-5.76194263639,37.2393469879
"TG62",-5.64932260546,37.2419220028
"TG72",-5.53668855041,37.2443900438
"TG82",-5.42404106461,37.2467510704
"TG92",-5.31138074185,37.2490050437
"UG02",-5.19870817635,37.2511519267
"UG12",-5.08602396274,37.2531916839
"UG22",-4.97332869603,37.2551242819
"UG32",-4.8606229716,37.2569496889
"UG42",-4.74790738518,37.2586678747
"UG52",-4.63518253283,37.260278811
"UG62",-4.52244901089,37.2617824714
"UG72",-4.40970741604,37.2631788311
"UG82",-4.29695834517,37.264467867
"UG92",-4.18420239546,37.2656495579
"VG02",-4.0714401643,37.2667238844
"VG12",-3.9586722493,37.2676908287
"VG22",-3.84589924825,37.2685503749
"VG32",-3.7331217591,37.2693025089
"VG42",-3.62034037998,37.2699472181
"VG52",-3.50755570911,37.2704844921
"VG62",-3.39476834485,37.2709143219
"VG72",-3.28197888563,37.2712367004
"VG82",-3.16918792997,37.2714516224
"VG92",-3.05639607642,37.2715590843
"WG02",-2.94360392358,37.2715590843
"WG12",-2.83081207003,37.2714516224
"WG22",-2.71802111437,37.2712367004
"WG32",-2.60523165515,37.2709143219
"WG42",-2.49244429089,37.2704844921
"WG52",-2.37965962002,37.2699472181
"WG62",-2.2668782409,37.2693025089
"WG72",-2.15410075175,37.2685503749
"WG82",-2.0413277507,37.2676908287
"WG92",-1.9285598357,37.2667238844
"XG02",-1.81579760454,37.2656495579
"XG12",-1.70304165483,37.264467867
"PB41",-7.36707626905,37.1701698647
"PB51",-7.25448552525,37.1685645085
"PB61",-7.14190347808,37.1668520829
"PB71",-7.02933154595,37.1650331889
"PB81",-6.91677000868,37.1631073651
"PB91",-6.80421944482,37.1610745942
"QB01",-6.6916804926,37.1589349343
"QB11",-6.57915374224,37.1566884583
"QB21",-6.46664000433,37.1543357864
"QB31",-6.3541391411,37.1518763823
"QB41",-6.2416524718,37.1493097296
"QB51",-6.12918033174,37.1466364664
"QB61",-6.03655976033,37.14399601
"TG31",-5.96375513544,37.1439962583
"TG41",-5.87113444219,37.1466372738
"TG51",-5.7586623281,37.1493105372
"TG61",-5.64617566492,37.1518772147
"TG71",-5.5336750428,37.1543372641
"TG81",-5.42116105234,37.1566906452
"TG91",-5.30863428459,37.1589373193
"UG01",-5.19609533102,37.1610772493
"UG11",-5.0835447835,37.1631104003
"UG21",-4.97098323429,37.1650367388
"UG31",-4.858411276,37.166856233
"UG41",-4.74582950161,37.1685688532
"UG51",-4.63323850439,37.1701745711
"UG61",-4.52063887793,37.1716733604
"UG71",-4.40803121613,37.1730651963
"UG81",-4.29541611311,37.1743500561
"UG91",-4.18279416327,37.1755279185
"VG01",-4.07016596123,37.1765987642
"VG11",-3.9575321018,37.1775625756
"VG21",-3.84489318001,37.1784193368
"VG31",-3.73224979102,37.1791690336
"VG41",-3.61960253017,37.1798116539
"VG51",-3.5069519929,37.1803471869
"VG61",-3.39429877479,37.1807756239
"VG71",-3.28164347147,37.1810969578
"VG81",-3.16898667869,37.1813111834
"VG91",-3.0563289922,37.1814182971
"WG01",-2.9436710078,37.1814182971
"WG11",-2.83101332131,37.1813111834
"WG21",-2.71835652853,37.1810969578
"WG31",-2.60570122521,37.1807756239
"WG41",-2.4930480071,37.1803471869
"WG51",-2.38039746983,37.1798116539
"WG61",-2.26775020898,37.1791690336
"WG71",-2.15510681999,37.1784193368
"WG81",-2.0424678982,37.1775625756
"WG91",-1.92983403877,37.1765987642
"XG01",-1.81720583673,37.1755279185
"PB90",-6.80682026645,37.0709985615
"QB00",-6.69441428583,37.0688653569
"QB10",-6.58202069835,37.0666262149
"QB20",-6.46963915354,37.0642811908
"QB30",-6.35727189771,37.0618298093
"QB40",-6.24491777037,37.0592715168
"QB50",-6.13257854951,37.0566070176
"QB60",-6.03829122586,37.0539469589
"TG30",-5.96202296476,37.053947115
"TG40",-5.86773597289,37.0566078676
"TG50",-5.75539656898,37.0592724682
"TG60",-5.64304268341,37.0618308277
"TG70",-5.5306749036,37.0642829043
"TG80",-5.41829381743,37.0666286577
"TG90",-5.30590001322,37.0688680494
"UG00",-5.1934940797,37.0710010428
"UG10",-5.08107660602,37.0730276029
"UG20",-4.96864818168,37.0749476964
"UG30",-4.85620939657,37.0767612918
"UG40",-4.74376084091,37.0784683593
"UG50",-4.63130310523,37.080068871
"UG60",-4.51883678038,37.0815628005
"UG70",-4.40636245747,37.0829501233
"UG80",-4.29388072791,37.0842308166
"UG90",-4.18139218332,37.0854048595
"VG00",-4.06889741557,37.0864722326
"VG10",-3.9563970167,37.0874329183
"VG20",-3.84389157899,37.088286901
"VG30",-3.73138169483,37.0890341665
"VG40",-3.61886795679,37.0896747026
"VG50",-3.50635095756,37.0902084988
"VG60",-3.39383128993,37.0906355462
"VG70",-3.2813095468,37.090955838
"VG80",-3.16878632112,37.0911693687
"VG90",-3.05626220588,37.091276135
"WG00",-2.94373779412,37.091276135
"WG10",-2.83121367888,37.0911693687
"WG20",-2.7186904532,37.090955838
"WG30",-2.60616871007,37.0906355462
"WG40",-2.49364904244,37.0902084988
"WG50",-2.38113204321,37.0896747026
"WG60",-2.26861830517,37.0890341665
"WG70",-2.15610842101,37.088286901
"WG80",-2.0436029833,37.0874329183
"WG90",-1.93110258443,37.0864722326
"XG00",-1.81860781668,37.0854048595
"QA19",-6.58487426172,36.9765630042
"QA29",-6.47262597551,36.9742250905
"QA39",-6.36039028579,36.97178168
"QA49",-6.24816879164,36.9692323175
"QA59",-6.13596102028,36.9665764191
"QA69",-6.04001554366,36.9638950222
"TF39",-5.96029844721,36.9638950413
"TF49",-5.86435257229,36.9665768255
"TF59",-5.75214529162,36.9692327834
"TF69",-5.63992359623,36.9717828443
"TF79",-5.52768807084,36.9742269665
"TF89",-5.41543930064,36.9765651099
"TF99",-5.30317787122,36.9787972363
"UF09",-5.19090436862,36.9809233092
"UF19",-5.07861937925,36.9829432937
"UF29",-4.96632348991,36.9848571567
"UF39",-4.85401728776,36.986664867
"UF49",-4.74170136028,36.9883663948
"UF59",-4.6293762953,36.9899617123
"UF69",-4.51704268092,36.9914507933
"UF79",-4.40470110552,36.9928336135
"UF89",-4.29235215778,36.9941101501
"UF99",-4.17999642658,36.9952803823
"VF09",-4.06763450104,36.9963442908
"VF19",-3.95526697049,36.9973018582
"VF29",-3.84289442443,36.9981530688
"VF39",-3.73051745253,36.9988979087
"VF49",-3.61813664462,36.9995363655
"VF59",-3.50575259062,37.0000684289
"VF69",-3.3933658806,37.00049409
"VF79",-3.2809771047,37.000813342
"VF89",-3.1685868531,37.0010261796
"VF99",-3.05619571608,37.0011325992
"WF09",-2.94380428392,37.0011325992
"WF19",-2.8314131469,37.0010261796
"WF29",-2.7190228953,37.000813342
"WF39",-2.6066341194,37.00049409
"WF49",-2.49424740938,37.0000684289
"WF59",-2.38186335538,36.9995363655
"WF69",-2.26948254747,36.9988979087
"WF79",-2.15710557557,36.9981530688
"WF89",-2.04473302951,36.9973018582
"WF99",-1.93236549896,36.9963442908
"XF09",-1.82000357342,36.9952803823
"QA28",-6.47559909725,36.8841674682
"QA38",-6.36349481763,36.8817319726
"QA48",-6.25140515472,36.8791909375
"QA58",-6.13932917766,36.8765436979
"QA68",-6.04173187699,36.8738397792
"TF38",-5.95858154152,36.8738402372
"TF48",-5.86098417076,36.8765441503
"TF58",-5.74890842906,36.8791914855
"TF68",-5.63681833913,36.881733267
"TF78",-5.52471448299,36.8841694532
"TF88",-5.41259744313,36.8865000042
"TF98",-5.30046780248,36.8887248821
"UF08",-5.18832614437,36.8908440505
"UF18",-5.07617305252,36.8928574746
"UF28",-4.96400911102,36.8947651217
"UF38",-4.85183490433,36.8965669604
"UF48",-4.73965101723,36.8982629613
"UF58",-4.62745803482,36.8998530967
"UF68",-4.51525654251,36.9013373406
"UF78",-4.40304712597,36.9027156686
"UF88",-4.29083037115,36.9039880581
"UF98",-4.17860686422,36.9051544885
"VF08",-4.06637719157,36.9062149405
"VF18",-3.95414193982,36.9071693968
"VF28",-3.84190169574,36.9080178418
"VF38",-3.72965704628,36.9087602615
"VF48",-3.61740857854,36.9093966439
"VF58",-3.50515687973,36.9099269785
"VF68",-3.39290253717,36.9103512566
"VF78",-3.28064613828,36.9106694712
"VF88",-3.16838827053,36.9108816172
"VF98",-3.05612952144,36.9109876911
"WF08",-2.94387047856,36.9109876911
"WF18",-2.83161172947,36.9108816172
"WF28",-2.71935386172,36.9106694712
"WF38",-2.60709746283,36.9103512566
"WF48",-2.49484312027,36.9099269785
"WF58",-2.38259142146,36.9093966439
"WF68",-2.27034295372,36.9087602615
"WF78",-2.15809830426,36.9080178418
"WF88",-2.04585806018,36.9071693968
"WF98",-1.93362280843,36.9062149405
"QA27",-6.47855882088,36.7941088477
"QA37",-6.36658629054,36.7916813484
"QA47",-6.25462673451,36.7891479464
"QA57",-6.14268243438,36.7865093427
"QA67",-6.04344064965,36.7837825364
"TF37",-5.95687223065,36.7837829015
"TF47",-5.85763069913,36.7865098447
"TF57",-5.74568591483,36.7891485771
"TF67",-5.63372684831,36.7916820982
"TF77",-5.52175407892,36.7941103667
"TF87",-5.4097681865,36.7964333429
"TF97",-5.29776975128,36.798650989
"UF07",-5.18575935393,36.8007632688
"UF17",-5.0737375755,36.8027701478
"UF27",-4.96170499738,36.8046715932
"UF37",-4.84966220136,36.8064675739
"UF47",-4.73760976952,36.8081580608
"UF57",-4.62554828429,36.809743026
"UF67",-4.51347832838,36.8112224438
"UF77",-4.40140048475,36.81259629
"UF87",-4.28931533667,36.8138645421
"UF97",-4.1772234676,36.8150271794
"VF07",-4.06512546124,36.8160841829
"VF17",-3.9530219015,36.8170355353
"VF27",-3.84091337245,36.817881221
"VF37",-3.72880045834,36.8186212263
"VF47",-3.61668374356,36.819255539
"VF57",-3.5045638126,36.8197841488
"VF67",-3.3924412501,36.820207047
"VF77",-3.28031664073,36.8205242267
"VF87",-3.16819056929,36.8207356828
"VF97",-3.05606362057,36.8208414116
"WF07",-2.94393637943,36.8208414116
"WF17",-2.83180943071,36.8207356828
"WF27",-2.71968335927,36.8205242267
"WF37",-2.6075587499,36.820207047
"WF47",-2.4954361874,36.8197841488
"WF57",-2.38331625644,36.819255539
"WF67",-2.27119954166,36.8186212263
"WF77",-2.15908662755,36.817881221
"WF87",-2.0469780985,36.8170355353
"QA26",-6.48150563355,36.7040481857
"QA36",-6.3696633893,36.7016285467
"QA46",-6.25783501329,36.6991034027
"QA56",-6.14602036575,36.6964733567
"QA66",-6.04514203027,36.6937229091
"TF36",-5.9551704493,36.693723168
"TF46",-5.85429208873,36.6964739113
"TF56",-5.74247768292,36.6991040607
"TF66",-5.63064906042,36.7016293404
"TF76",-5.51880679797,36.7040497094
"TF86",-5.40695147272,36.7063651283
"TF96",-5.29508366229,36.7085755592
"UF06",-5.18320394465,36.7106809663
"UF16",-5.07131289821,36.7126813151
"UF26",-4.95941110171,36.7145765731
"UF36",-4.84749913426,36.7163667094
"UF46",-4.73557757528,36.7180516948
"UF56",-4.62364700451,36.7196315019
"UF66",-4.51170800199,36.7211061048
"UF76",-4.39976114804,36.7224754794
"UF86",-4.28780702321,36.7237396036
"UF96",-4.1758462083,36.7248984566
"VF06",-4.06387928433,36.7259520195
"VF16",-3.95190683252,36.7269002751
"VF26",-3.83992943426,36.727743208
"VF36",-3.7279476711,36.7284808044
"VF46",-3.61596212476,36.7291130523
"VF56",-3.50397337704,36.7296399412
"VF66",-3.39198200988,36.7300614627
"VF76",-3.27998860528,36.7303776099
"VF86",-3.16799374533,36.7305883775
"VF96",-3.05599801214,36.7306937622
"WF06",-2.94400198786,36.7306937622
"WF16",-2.83200625467,36.7305883775
"WF26",-2.72001139472,36.7303776099
"WF36",-2.60801799012,36.7300614627
"WF66",-2.2720523289,36.7284808044
"WF76",-2.16007056574,36.727743208
"WF86",-2.04809316748,36.7269002751
"QA35",-6.37272707983,36.6115736481
"QA45",-6.26102832954,36.6090566974
"QA55",-6.14934394659,36.6064357771
"QA65",-6.0468357469,36.603661017
"TF35",-5.95347622087,36.6036611426
"TF45",-5.85096827138,36.6064363528
"TF55",-5.73928366778,36.6090579388
"TF65",-5.62758491258,36.6115749961
"TF75",-5.51587257988,36.6139874837
"TF85",-5.40414724422,36.6162953625
"TF95",-5.29240948056,36.6184985948
"UF05",-5.18065986425,36.6205971449
"UF15",-5.06889897105,36.6225909786
"UF25",-4.95712737706,36.6244800634
"UF35",-4.84534565874,36.6262643687
"UF45",-4.73355439286,36.6279438653
"UF55",-4.62175415652,36.629518526
"UF65",-4.5099455271,36.630988325
"UF75",-4.39812908224,36.6323532385
"WF25",-2.7203379748,36.6402296219
"QA44",-6.26420770555,36.519008968
"QA54",-6.1526523323,36.5163965596
"QA64",-6.04852217549,36.5135969477
"TF34",-5.95178946453,36.5135969775
"TF44",-5.84765917936,36.516397172
"TF54",-5.73610380433,36.5190102142
"TF64",-5.62453434232,36.5215190678
"TF74",-5.51295136483,36.523923692
"TF84",-5.40135544379,36.5262240479
"TF94",-5.28974715154,36.5284200981
"UF04",-5.17812706081,36.5305118069
"UF14",-5.06649574474,36.5324991403
"UF24",-4.95485377681,36.5343820661
"UF34",-4.84320173083,36.5361605536
"UF44",-4.73154018097,36.537834574
"UF54",-4.61986970167,36.5394041
"UF64",-4.50819086768,36.5408691062
"QA43",-6.26737325918,36.4289602737
"QA53",-6.1559463313,36.4263562732
"QA63",-6.05020091575,36.4235308185
"TF33",-5.95011014734,36.4235307349
"TF43",-5.84436474544,36.4263563716
"TF53",-5.73293802793,36.4289608894
"TF63",-5.62149728762,36.4314615579
"TF73",-5.51004309341,36.4338583367
"TF83",-5.39857601464,36.4361511868
"TF93",-5.28709662106,36.4383400712
"UF03",-5.17560548279,36.4404249543
"UF13",-5.06410317036,36.4424058022
"UF23",-4.95259025465,36.444282583
"UF43",-4.72953489856,36.4477238227
"QA42",-6.27052410873,36.3389093529
"QA52",-6.15922597302,36.3363138653
"QA62",-6.05187244925,36.3334627078
"TF32",-5.948438267,36.3334624916
"TF42",-5.84108490286,36.3363139543
"TF52",-5.72978627441,36.338909967
"TF62",-5.61847368689,36.3414024691
"TF72",-5.50714770663,36.3437914201
"TF82",-5.39580890039,36.3460767816
"TF92",-5.28445783532,36.3482585164
"UF02",-5.17309507899,36.3503365892
"QA51",-6.16249033685,36.2462692231
"QA61",-6.05353656761,36.2433921125
"TF31",-5.94677376913,36.2433923407
"TF41",-5.83781958532,36.2462699228
"TF51",-5.72664848005,36.2488574496
"TF61",-5.61546347899,36.2513418036
"TF71",-5.50426514592,36.2537229447
"TF81",-5.39305404502,36.2560008344
"TF91",-5.28183074092,36.2581754358
"QA60",-6.05523503749,36.1533506569
"TF30",-5.94507452573,36.1533507671
"TF40",-5.83456872698,36.1562242797
"TF50",-5.72352458156,36.1588033399
"TF60",-5.61246660318,36.1612795642
"TF70",-5.50139535309,36.1636529129
"TF80",-5.39031139295,36.1659233476
"TF90",-5.2792152848,36.1680908317
"TE49",-5.83133226248,36.066177028
"TE59",-5.7204145161,36.0687476403
"TE69",-5.60948299916,36.0712157533
"TE79",-5.4985382704,36.0735813271
"TE89",-5.38758088893,36.0758443236
"TE68",-5.60651260705,35.9811503734
"TE78",-5.49569384047,35.9835081897
"TE87",-5.38215610616,35.8956816731
"TE97",-5.27143822132,35.8978279009
"VE97",-3.05542047657,35.919303477
"WE01",-2.94495191588,35.3783154992
"WE00",-2.94501302219,35.2881461083
"WD59",-2.39582726194,35.1964806635
"FT45",-13.5059193196,29.4159240333
"FT44",-13.5072362702,29.3257002229
"BS09",-18.0241761635,28.8488147446
"BS19",-17.9217921268,28.8510740245
"BS29",-17.8193965696,28.853255714
"BS39",-17.716989894,28.8553597821
"FT43",-13.5085472245,29.2354751385
"FT53",-13.4056816758,29.2342884067
"FT63",-13.3028225202,29.2330226146
"BS08",-18.0215721025,28.7586786279
"BS18",-17.9192759135,28.7609295465
"BS28",-17.8169682457,28.7631031615
"BS38",-17.7146494999,28.7651994421
"FT22",-13.7154209211,29.147377149
"FT32",-13.6126337878,29.1463523675
"FT42",-13.5098522048,29.1452487827
"FT52",-13.4070765819,29.1440664107
"BS07",-18.0189799493,28.6685410935
"BS17",-17.9167712072,28.6707836648
"BS27",-17.8145510277,28.6729492189
"FT11",-13.8192435498,29.0580841701
"BS37",-17.7123198101,28.675037725
"FT21",-13.7165408532,29.0571416894
"FT31",-13.6138432782,29.0561206804
"FT41",-13.5111512331,29.0550211581
"FT51",-13.408465126,29.0538431385
"BS16",-17.9142779662,28.5806363829
"BS26",-17.8121448753,28.5827938895
"FT10",-13.8202692006,28.9678439812
"BS36",-17.710000786,28.5848746341
